GID_2,exercise_year,exercise_label,phase_class,population,ndvi_mean_6m,rainfall_sum_6m,lst_mean_6m,nightlight_mean_6m,ndvi_mean_3m,rainfall_sum_3m,conflict_events_6m,conflict_fatalities_6m,state,lga
NGA.27.24_1,2025,Sep-Dec,2.0,157125.0,0.2909908463817378,786.5897024394166,30.2797821063248,1.7821724535977292,0.2663978351721831,601.7149316144073,0,0,Niger,Tafa
NGA.27.25_1,2025,Sep-Dec,2.0,154429.0,0.3551937137923295,492.5641984076197,32.847748407679696,0.3154073611557089,0.4167290120312872,366.7121358937525,0,0,Niger,Wushishi
NGA.27.2_1,2025,Sep-Dec,2.0,108237.0,0.3210256720881171,637.6930077859645,33.76666007502268,0.3184979028354145,0.4192012399817299,510.466679926387,0,0,Niger,Agwara
NGA.27.3_1,2025,Sep-Dec,2.0,350428.0,0.3535227555082275,570.9931344894445,32.78483705365456,1.66113359049903,0.4118234362718998,426.2162663639296,0,0,Niger,Bida
NGA.27.4_1,2025,Sep-Dec,2.0,326412.0,0.4240907485899883,675.5532367746348,33.233431101837546,0.3193289818887467,0.5390679063621748,521.2003901640109,0,0,Niger,Borgu
NGA.27.5_1,2025,Sep-Dec,2.0,279781.0,0.3211529009483984,524.7719030566011,31.75105884983465,0.5072974548005407,0.3722224822843156,412.9530291763479,0,0,Niger,Bosso
NGA.27.6_1,2025,Sep-Dec,2.0,387380.0,0.2406464727722771,558.5162044363175,31.957960040679275,3.1401094691241256,0.2720178516255879,450.4732523319426,0,0,Niger,Chanchaga
NGA.27.7_1,2025,Sep-Dec,2.0,301829.0,0.4165786642644358,558.0690209514099,31.57802201914277,0.3109128993478268,0.4690299054717293,370.7984942326655,0,0,Niger,Edati
NGA.27.8_1,2025,Sep-Dec,2.0,239571.0,0.3687284826517249,501.0279702533292,32.074951062353826,0.3220074801862999,0.4216934613256197,366.3298551201562,0,0,Niger,Gbako
NGA.27.9_1,2025,Sep-Dec,2.0,173484.0,0.3349070978466653,727.2956944442694,29.784278008488087,0.3322847174483063,0.3520153411993141,567.679652975797,0,0,Niger,Gurara
NGA.28.10_1,2025,Sep-Dec,2.0,659894.1239824683,0.5301681938589692,860.6771164519971,26.15754229691322,0.454323326023792,0.4384267878084544,460.3102568009601,0,0,Ogun,Ijebu North
NGA.28.11_1,2025,Sep-Dec,2.0,369704.90667050006,0.4104861955841016,936.4479064774748,28.14526693402308,1.3927978747209568,0.3235265605656778,504.47094719053,0,0,Ogun,Ijebu-Ode
NGA.28.12_1,2025,Sep-Dec,2.0,280210.3535092673,0.4770684840582876,864.1583716712399,28.46644505980126,2.048277262458004,0.4775911221545659,471.8156736866838,0,0,Ogun,Ikenne
NGA.28.13_1,2025,Sep-Dec,2.0,195135.9524190564,0.5216956982143058,620.7885160074704,27.43578663568708,0.29939163288284,0.4539286931989815,257.4142458496343,0,0,Ogun,Imeko-Afon
NGA.28.14_1,2025,Sep-Dec,2.0,353769.77621328767,0.4772933296349673,706.9033378186299,27.67993489126964,0.4932300611883841,0.4257844371113986,338.64392280858806,0,0,Ogun,Ipokia
NGA.28.15_1,2025,Sep-Dec,2.0,552980.0784923813,0.5072253765225653,788.2877388815357,26.6916071871504,1.226105382141611,0.4687512534734808,413.951940609238,0,0,Ogun,Obafemi-Owode
NGA.28.16_1,2025,Sep-Dec,2.0,257639.1139555393,0.5300436778100325,668.2303326418278,26.662619442209103,0.4229712259591534,0.4975206199433495,305.5063281816093,2,3,Ogun,Odeda
NGA.28.17_1,2025,Sep-Dec,2.0,295595.0233040961,0.5260789789328552,930.87052941424,27.443615181077178,0.9431991991211262,0.4587520181310319,512.5734767212256,0,0,Ogun,Odogbolu
NGA.28.18_1,2025,Sep-Dec,2.0,174599.53539935392,0.4637823824979543,1103.0963669009334,26.154205444712773,0.3197305320976116,0.402394576841395,620.6673743739345,0,0,Ogun,Ogun Waterside
NGA.28.19_1,2025,Sep-Dec,2.0,140560.36537929717,0.5216278734883134,854.3774613100671,26.775844093285016,0.8752210751596441,0.4726461401139047,465.4526739847989,0,0,Ogun,Remo-North
NGA.28.1_1,2025,Sep-Dec,2.0,588792.95509123,0.2924621649321979,614.3487831668837,30.62691134669177,2.5998729239436567,0.2800703786150221,275.89155670663627,0,0,Ogun,Abeokuta South
NGA.28.20_1,2025,Sep-Dec,2.0,601942.8486926205,0.4562097607140156,944.784424725982,28.52138911104232,3.759720837312351,0.4230168893241959,526.8695069899297,0,0,Ogun,Shagamu
NGA.28.2_1,2025,Sep-Dec,2.0,467639.8566549508,0.5357163660696701,615.2902993423188,26.73604609623856,0.498746351160275,0.5331190381864735,259.39283597325993,0,0,Ogun,Abeokuta North
NGA.28.3_1,2025,Sep-Dec,2.0,1240281.9681903769,0.4413105437204869,829.8488134228671,28.29336086055661,2.705861192530325,0.3989694860881217,438.75124077476585,1,1,Ogun,Ado Odo/Ota
NGA.28.4_1,2025,Sep-Dec,2.0,432473.8889542026,0.5097934137915842,611.1889876483967,27.20990361297132,0.3982116163407994,0.4793424789583624,257.695381629624,0,0,Ogun,Yewa North
NGA.28.5_1,2025,Sep-Dec,2.0,395992.9318933152,0.5294830725975588,751.4374408015716,28.23287223272196,0.4868297369328447,0.4736801024876677,376.5604980095369,0,0,Ogun,Yewa South
NGA.28.6_1,2025,Sep-Dec,2.0,129600.55244747656,0.5428074257081658,724.1708404931592,27.247845840789576,1.3402451021317583,0.5427982895343769,364.6867366641886,0,0,Ogun,Ewekoro
NGA.28.7_1,2025,Sep-Dec,2.0,1268341.347595991,0.4450783174899135,874.4050050897939,27.903308039516247,2.3066435087634094,0.4237877516952326,475.32401275122,0,0,Ogun,Ifo
NGA.28.8_1,2025,Sep-Dec,2.0,161844.84432480327,0.4929660206266107,926.7381472974008,26.723209414820715,0.5689536898945581,0.3996579066983218,499.0447238260296,0,0,Ogun,Ijebu North-East
NGA.28.9_1,2025,Sep-Dec,2.0,257166.2823609276,0.5052720492471326,1031.5468795907918,26.08398745447421,0.382003241063189,0.3997177524661775,578.3253653069435,0,0,Ogun,Ijebu East
NGA.32.10_1,2025,Sep-Dec,2.0,234312.77042646203,0.3392050980241799,753.9551768035884,32.200279785650814,0.257463036216768,0.3867807502170265,559.114784309791,0,0,Plateau,Langtang South
NGA.32.11_1,2025,Sep-Dec,3.0,488281.409322642,0.4631951344955172,904.2070857507896,29.93688502476671,0.3212693411227088,0.6181427626762458,670.175787328925,6,40,Plateau,Mangu
NGA.32.12_1,2025,Sep-Dec,2.0,174685.49214736102,0.3485200334234155,771.3378407844242,31.838210012652223,0.2932124528179731,0.4045023625471726,560.3959345681259,0,0,Plateau,Mikang
NGA.32.13_1,2025,Sep-Dec,3.0,311043.882230133,0.4436840087249186,784.9608653645922,29.78589000216761,0.3028916825210288,0.5221836668071502,589.9272453579395,0,0,Plateau,Pankshin
NGA.32.14_1,2025,Sep-Dec,2.0,322542.12117017794,0.3665259013360784,862.3252668128907,31.220793647632764,0.2788323846560592,0.3942083229417323,637.7013713427963,0,0,Plateau,Qua'an Pan
NGA.32.15_1,2025,Sep-Dec,2.0,217395.248451368,0.4103072847186027,1015.3189611271936,27.97160482892096,0.347482768587761,0.4382128438868193,711.0520119997459,7,48,Plateau,Riyom
NGA.32.16_1,2025,Sep-Dec,2.0,335132.23244668706,0.3163975444644206,783.9054514111128,32.45467962787105,0.2723264212908161,0.3663747410475479,570.6372101763316,0,0,Plateau,Shendam
NGA.32.17_1,2025,Sep-Dec,2.0,262477.227391145,0.3755989970795723,654.7565002321836,33.412313282777895,0.2761922284133666,0.4347699205415498,484.6250216251582,0,0,Plateau,Wase
NGA.32.1_1,2025,Sep-Dec,2.0,294500.066560674,0.4214975913245609,993.7218338474464,29.16416004151775,0.3686474467392731,0.5435232668006023,721.8026809513697,2,6,Plateau,Barkin Ladi
NGA.32.2_1,2025,Sep-Dec,2.0,310594.351456688,0.4240433819505969,1022.8239379974534,29.566095898629232,0.376981210571375,0.52492376196432,764.8443549533131,13,78,Plateau,Bassa
NGA.32.3_1,2025,Sep-Dec,3.0,294085.198401085,0.4480191365535658,961.2408073483796,27.69183966061979,0.2956705328073153,0.4996014629624787,696.1999432352819,14,97,Plateau,Bokkos
NGA.32.4_1,2025,Sep-Dec,2.0,147600.992245629,0.5028022509574673,1003.2760880187312,29.17995567861279,0.4210012250706039,0.6209752196867613,774.1465011986957,0,0,Plateau,Jos East
NGA.32.5_1,2025,Sep-Dec,2.0,707723.9184048799,0.3676578823948657,1031.1404877135649,29.61940150273829,2.7566939316346524,0.4614156885859828,763.7316220340736,0,0,Plateau,Jos North
NGA.32.6_1,2025,Sep-Dec,2.0,505734.03539913805,0.3753085243591597,1055.225726937496,28.7327996138665,0.8026480849518683,0.4675699813723238,742.4851606688695,3,4,Plateau,Jos South
NGA.32.7_1,2025,Sep-Dec,3.0,274931.937832279,0.416723981681039,753.8504064676741,33.41309928616135,0.3007613695975235,0.5286692064240784,588.0101743325761,0,0,Plateau,Kanam
NGA.32.8_1,2025,Sep-Dec,3.0,205340.241276261,0.4286217346818663,754.7779664574674,32.28639200695904,0.3106546976593212,0.5494578912923843,583.4410969969698,0,0,Plateau,Kanke
NGA.32.9_1,2025,Sep-Dec,2.0,160583.224341384,0.3853407001779141,688.7330216675904,32.74835334903622,0.2917344595151721,0.4691927703817523,498.1741650202961,0,0,Plateau,Langtang North
NGA.33.10_1,2025,Sep-Dec,2.0,359453.454668,0.5891984057812897,1295.3967174856843,26.43791219434935,1.5854190845304938,0.5272021538231277,828.7458739434289,0,0,Rivers,Emuoha
NGA.33.11_1,2025,Sep-Dec,2.0,440621.639876,0.5158305209568663,1351.5128705117268,27.52235685352064,7.765660719448522,0.4459473616261881,859.7263273075107,0,0,Rivers,Etche
NGA.33.12_1,2025,Sep-Dec,2.0,457431.979664,0.4175875509662043,1600.4784577079845,26.171561195165413,0.9469234899539352,0.3722353260401412,1024.5008867039976,0,0,Rivers,Gokana
NGA.33.13_1,2025,Sep-Dec,2.0,338672.269496,0.5604582238359023,1332.6487116639432,27.402646025017365,3.8243600812535328,0.5008351909307184,860.9154459138799,0,0,Rivers,Ikwerre
NGA.33.14_1,2025,Sep-Dec,2.0,567698.314568,0.4526543322046614,1607.0406901479723,25.12693018935056,0.4767881124463915,0.3978728604867161,1010.6815135610212,0,0,Rivers,Khana
NGA.33.15_1,2025,Sep-Dec,2.0,808178.227868,0.3414369111990171,1274.105997054309,27.96764730121413,10.0123487203869,0.3164389824077103,792.4192990535964,0,0,Rivers,Obio/Akpor
NGA.33.16_1,2025,Sep-Dec,2.0,401205.065624,0.4486582045717993,1290.191460484525,26.21638923379877,9.916570176473986,0.3803589767700652,817.1530848449711,0,0,Rivers,Ogba/Egbema/Ndoni
NGA.33.17_1,2025,Sep-Dec,2.0,142305.732756,0.3224964649162655,1712.5706480816266,25.99920450282806,1.9964678584920563,0.2817574299353191,1122.7549319854752,0,0,Rivers,Ogu/Bolo
NGA.33.18_1,2025,Sep-Dec,2.0,393806.506104,0.3494591858397955,1642.5926175353156,26.575271021013247,24.39136271432604,0.3466380603748328,1076.513965569966,0,0,Rivers,Okrika
NGA.33.19_1,2025,Sep-Dec,2.0,186143.267068,0.5192721890784454,1372.183319713523,26.700404752316302,5.76372144324257,0.4565923976909596,852.9326217861324,0,0,Rivers,Omumma
NGA.33.1_1,2025,Sep-Dec,2.0,626882.5141040001,0.6045260703531921,1352.424470078921,25.66169294279284,0.9718784223065684,0.5498101969334209,877.5759495598028,0,0,Rivers,Abua/Odual
NGA.33.20_1,2025,Sep-Dec,2.0,324111.433932,0.3066727784891548,1986.975221866622,21.58117820185044,0.6005543203530471,0.2479885624825174,1347.5065668573684,0,0,Rivers,Opobo/Nkoro
NGA.33.21_1,2025,Sep-Dec,2.0,274912.08228,0.47932383577596,1401.082980712397,26.56614706586524,15.787175174705933,0.4515964118003484,841.8388565295963,0,0,Rivers,Oyigbo
NGA.33.22_1,2025,Sep-Dec,2.0,938459.163092,0.2949737193188806,1420.955267617636,26.529014777523454,19.32184860718893,0.2725796380103369,917.6483157727416,0,0,Rivers,Port Harcourt
NGA.33.23_1,2025,Sep-Dec,2.0,266565.181388,0.4663162967446865,1472.4509527271784,27.567612439386487,1.2204552570175298,0.4078691103936866,914.6752095277816,0,0,Rivers,Tai
NGA.33.2_1,2025,Sep-Dec,2.0,317919.951536,0.6030850804276261,1232.4107552721505,26.3355661180824,0.92453377814155,0.5385399528774483,782.1032392164124,0,0,Rivers,Ahoada East
NGA.33.3_1,2025,Sep-Dec,2.0,459043.197756,0.5634468557124314,1336.3691825222209,25.96739624911713,5.482981292475102,0.4937924912953005,873.9286140357882,0,0,Rivers,Ahoada West
NGA.33.4_1,2025,Sep-Dec,2.0,128239.91642,0.4397632951676204,1388.1869724576625,25.35979186492504,1.0988184787979474,0.4157804980284334,882.4634831422288,0,0,Rivers,Akuku-Toru
NGA.33.5_1,2025,Sep-Dec,2.0,425668.4240600001,0.3486591285032118,1906.0381012315809,25.334064912935546,3.2921247717809696,0.2993800229803203,1281.7949104699585,0,0,Rivers,Andoni
NGA.33.6_1,2025,Sep-Dec,2.0,408490.294608,0.4252766070137381,1313.7510411618534,25.562350198940763,0.7185400217694492,0.4289450412147504,824.520182175688,0,0,Rivers,Asari-Toru
NGA.33.7_1,2025,Sep-Dec,2.0,299587.13360400003,0.3378838330924275,1930.786250946142,25.903791372018063,6.425731419470925,0.2934599658451506,1277.9491227084804,0,0,Rivers,Bonny
NGA.33.8_1,2025,Sep-Dec,2.0,130975.886624,0.3240281849230537,1559.7196131139658,25.623277249523067,7.189893563127032,0.2966293012975221,1014.1674208217923,0,0,Rivers,Degema
NGA.33.9_1,2025,Sep-Dec,2.0,903388.70798,0.4635421977597527,1424.5254887902902,27.618367513286888,2.938666855242454,0.4531155841241008,877.8680541302847,0,0,Rivers,Eleme
NGA.34.10_1,2025,Sep-Dec,3.0,282132.0,0.4063903509996063,634.5966404403066,33.51116959017129,0.3055951181320013,0.5072628986748909,582.3378986447835,0,0,Sokoto,Kebbe
NGA.34.11_1,2025,Sep-Dec,3.0,183163.0,0.3193777217577763,495.05202663098606,34.102334709436285,0.3884027730054386,0.4211706448256517,478.28764868162136,0,0,Sokoto,Kware
NGA.34.12_1,2025,Sep-Dec,3.0,259730.0,0.371503103422441,504.37448480970926,33.8685727234794,0.3474945490127685,0.4897966853230353,486.14330958209473,0,0,Sokoto,Rabah
NGA.34.13_1,2025,Sep-Dec,3.0,313235.0,0.3332843151412374,425.0009356624537,33.77797085630795,0.3564614346188673,0.4172407280249553,412.709356511836,2,2,Sokoto,Sabon Birni
NGA.34.14_1,2025,Sep-Dec,3.0,306931.0,0.3428122181645519,530.253718011892,33.66155803634246,0.3122385062925709,0.4453485309062735,496.6387031973296,0,0,Sokoto,Shagari
NGA.34.15_1,2025,Sep-Dec,3.0,201125.0,0.3110098496105251,527.1715792384579,34.346135759157185,0.3302553770871554,0.4076596381204487,506.28378255155576,0,0,Sokoto,Silame
NGA.34.16_1,2025,Sep-Dec,3.0,406083.0,0.2900402527972812,517.9182085116466,34.43297218527895,1.955449294664716,0.365756386457632,499.86044110061,0,0,Sokoto,Sokoto North
NGA.34.17_1,2025,Sep-Dec,3.0,354526.0,0.3223825997061293,519.4249107102431,34.53644578837035,2.106978692348944,0.4558148173803526,501.6337990279592,0,0,Sokoto,Sokoto South
NGA.34.18_1,2025,Sep-Dec,3.0,394667.0,0.3121225598781276,524.9382332637772,34.090236358249804,0.3197342479717519,0.3881039148445752,490.8239470598823,0,0,Sokoto,Tambuwal
NGA.34.19_1,2025,Sep-Dec,3.0,180048.0,0.2627182668513346,480.9501660398288,34.25339931827858,0.3415363074251999,0.3360571823551914,466.1573629612245,5,20,Sokoto,Tangaza
NGA.34.1_1,2025,Sep-Dec,3.0,227804.0,0.2731739192428205,519.5411904678618,34.31655591462712,0.3393587075232236,0.3493822523355043,499.8934519157839,0,0,Sokoto,Binji
NGA.34.20_1,2025,Sep-Dec,3.0,134218.0,0.360407512552938,547.3316129637276,33.63026239960181,0.303175993145147,0.4628090276731084,510.2614207926939,0,0,Sokoto,Tureta
NGA.34.21_1,2025,Sep-Dec,3.0,260221.0,0.2937872864223367,528.1559172694294,34.12233744758024,1.06653415286557,0.3858837453263398,509.5126474655184,0,0,Sokoto,Wamako
NGA.34.22_1,2025,Sep-Dec,3.0,297772.0,0.3154872435144309,466.26404542954464,34.24039502502723,0.3442139856103086,0.4140366840129436,450.13433174591086,0,0,Sokoto,Wurno
NGA.34.23_1,2025,Sep-Dec,3.0,197266.0,0.3210583662278533,534.6095899460025,34.21651833553571,0.3433436199145834,0.4312067993977664,509.87176441483,0,0,Sokoto,Yabo
NGA.34.2_1,2025,Sep-Dec,3.0,306843.0,0.3297558510296672,555.1721035476478,33.79192829454062,0.3924813021065073,0.4587576630975808,527.8792867197224,0,0,Sokoto,Bodinga
NGA.34.3_1,2025,Sep-Dec,3.0,330779.0,0.3309092535707579,527.698125505525,33.67264552598462,0.338913439967191,0.4490152264265259,504.3354749077709,0,0,Sokoto,Dange-Shuni
NGA.34.4_1,2025,Sep-Dec,3.0,475026.0,0.2970171449344712,438.136945217278,35.35760696911038,0.35524101793278,0.3915705107797007,424.6716455335077,0,0,Sokoto,Gada
NGA.34.5_1,2025,Sep-Dec,3.0,346146.0,0.3015085002054898,442.3034110908272,33.9680454991857,0.3493245457574342,0.3835412491651883,427.4365551633877,0,0,Sokoto,Goronyo
NGA.34.6_1,2025,Sep-Dec,3.0,243929.0,0.2902686806140814,484.7977896319421,34.63117861758038,0.3445843233538199,0.3794762537486962,469.1881680374561,2,3,Sokoto,Gudu
NGA.34.7_1,2025,Sep-Dec,3.0,422376.0,0.3181373625572978,478.2479393326106,35.33043611907149,0.3382822921417872,0.419126658451195,464.098878177242,0,0,Sokoto,Gwadabawa
NGA.34.8_1,2025,Sep-Dec,3.0,199152.0,0.2921839053727305,414.3040199123823,34.969638481517826,0.3380543465166276,0.3774753312217883,400.6872342631861,0,0,Sokoto,Illela
NGA.34.9_1,2025,Sep-Dec,3.0,285914.0,0.3772346312981876,485.6718341846863,33.96266488345514,0.3385938941816029,0.4963828591100614,469.9979668042951,4,26,Sokoto,Isa
NGA.35.10_1,2025,Sep-Dec,2.0,161383.0,0.396506971743058,563.4685009641452,32.70106117794099,0.3069688583683064,0.4981292978717528,421.6286428767521,0,0,Taraba,Lau
NGA.35.11_1,2025,Sep-Dec,3.0,380385.0,0.6043872083317291,1234.767581201659,24.56664307644615,0.2675368695988119,0.6539275578908156,848.7699385713985,0,0,Taraba,Sardauna
NGA.35.12_1,2025,Sep-Dec,2.0,262002.0,0.4876159070791856,963.1341436345264,30.840214877843493,0.2432858345573114,0.5715483582518334,678.6276433681563,0,0,Taraba,Takum
NGA.35.13_1,2025,Sep-Dec,2.0,149615.0,0.583799979148237,1269.1140310785872,28.067717779897624,0.2253564833509042,0.6252817896108985,900.9458598362446,0,0,Taraba,Ussa
NGA.35.14_1,2025,Sep-Dec,2.0,403984.0,0.4280120169267394,675.2917409121173,30.75269981954594,0.2628354037548138,0.4814577952394201,474.31429499322815,2,10,Taraba,Wukari
NGA.35.15_1,2025,Sep-Dec,2.0,152354.0,0.4500115913418659,764.4505126512356,30.07973581342988,0.3624359644757477,0.5449697343264155,554.3316715396984,0,0,Taraba,Yorro
NGA.35.16_1,2025,Sep-Dec,2.0,216474.0,0.4128479262526394,784.2906650548862,32.6451291949785,0.336291923968377,0.5297031102599877,576.5296815989142,0,0,Taraba,Zing
NGA.35.1_1,2025,Sep-Dec,2.0,152217.0,0.3785178859705776,712.9484996789612,31.817799719890928,0.3143619748369791,0.4508421509617156,524.872665155631,0,0,Taraba,Ardo-Kola
NGA.35.2_1,2025,Sep-Dec,3.0,357764.0,0.4839170372435375,895.7249275581396,30.33299951179957,0.2914630823858072,0.5597716793325055,644.173538029934,0,0,Taraba,Bali
NGA.35.3_1,2025,Sep-Dec,2.0,225661.0,0.4977738268407013,919.964482584773,30.575447596887063,0.2691577220415905,0.5726683920957233,663.6526013453217,0,0,Taraba,Donga
NGA.35.4_1,2025,Sep-Dec,3.0,225661.0,0.6229391395775596,1100.1862560975512,26.76978204500796,0.2894424961480596,0.6654222313923187,760.0681997978824,0,0,Taraba,Gashaka
NGA.35.5_1,2025,Sep-Dec,3.0,450172.0,0.3648065753206851,720.8466649183724,31.717524510390856,0.2777042235147355,0.4257279185797309,547.2107131714936,1,4,Taraba,Gassol
NGA.35.6_1,2025,Sep-Dec,2.0,142933.0,0.3689074176903313,672.2444183547852,31.109007178723004,0.2513933592233225,0.4022782041991943,478.395683920406,0,0,Taraba,Ibi
NGA.35.7_1,2025,Sep-Dec,2.0,237890.0,0.362778381281556,678.2135193502994,31.712634305861,0.9967978822297552,0.4321322920267019,495.1163918558502,0,0,Taraba,Jalingo
NGA.35.8_1,2025,Sep-Dec,2.0,328775.0,0.3544259860525068,583.0766908492731,31.932274878074235,0.2899755101484494,0.3906590383187647,440.3567741068781,4,49,Taraba,Karim Lamido
NGA.35.9_1,2025,Sep-Dec,3.0,147778.0,0.6463919864676869,1304.4473965491077,26.58107081352728,0.2695637965648892,0.6680510708933843,924.1742652406998,0,0,Taraba,Kurmi
NGA.36.10_1,2025,Sep-Dec,3.0,204102.764890875,0.2845138491268957,398.3166936333976,36.112516604595896,0.3473981281612751,0.3571924274601197,392.56861128923015,0,0,Yobe,Karasuwa
NGA.36.11_1,2025,Sep-Dec,3.0,129719.991375,0.2857849605962747,470.0220521404768,36.73231133363543,0.3204733588055123,0.366231593926439,464.45529664713615,0,0,Yobe,Machina
NGA.36.12_1,2025,Sep-Dec,3.0,289509.52023787494,0.3067117202146266,668.6179628692371,35.08015876382635,0.3561637736759688,0.3884977237797984,645.6719907693943,1,1,Yobe,Nangere
NGA.36.13_1,2025,Sep-Dec,2.0,360537.313464,0.2930341022505023,449.3739846996569,36.03159223919344,0.3634537016237992,0.3656939528326724,443.1445586888141,0,0,Yobe,Nguru
